parid,long,lat
0298M00001010200,-79.85251844,40.43787238
0298M00001010300,-79.85251246,40.43802988
0298M00001010500,-79.85242222,40.43791377
0298M00001010600,-79.85232751,40.43779195
0298M00001020100,-79.85265907,40.43805142
0298M00001020200,-79.85256215,40.43809404
0298M00001020300,-79.85256226,40.43792883
0298M00001020400,-79.85247463,40.4378152
0298M00001020500,-79.85246586,40.43796991
0298M00001020600,-79.85236986,40.43768043
0298M00001020700,-79.85237771,40.43785647
0298M00001030100,-79.85227751,40.43772415
0298M00001030200,-79.85261305,40.43807158
0298M00001030300,-79.85251628,40.43794829
0298M00001030400,-79.8525095,40.43811679
0298M00001030500,-79.85242744,40.43783523
0298M00001030600,-79.85241211,40.43799252
0298M00001030700,-79.85232199,40.43770082
0298M00001040100,-79.85232415,40.43787903
0298M00001040200,-79.85222055,40.43774421
0298M00001040300,-79.85256335,40.4380082
0298M00001040400,-79.85247228,40.4378923
0298M00001040500,-79.85245895,40.43805211
0298M00001040600,-79.85237715,40.4377713
0298M00001040700,-79.85236852,40.43793647
0298M00001050100,-79.85227393,40.43781382
0298M00001050200,-79.85246379,40.43773479
0298M00001050300,-79.85262717,40.43794995
0298M00001050500,-79.85241369,40.43805819
0298M00001050600,-79.8522456,40.43784547
0298M00001050800,-79.85242502,40.43775152
0298M00001PS1400,-79.8522386,40.43770317
0298M00020000000,-79.85174373,40.43709215
0298M00050000000,-79.84890842,40.43590336
0298M00105000000,-79.85156467,40.43587937
0298M00110000000,-79.85167831,40.43597446
0298M00120000000,-79.85177509,40.43606457
0298M00122000000,-79.85186681,40.4361507
0298M00125000000,-79.85188468,40.43628798
0298M00130000000,-79.85198362,40.43637389
0298M00135000000,-79.85208625,40.43645677
0298M00140000000,-79.85217866,40.43655778
0298M00150000000,-79.85239652,40.4361529
0298M00160000000,-79.85276859,40.43588239
0298N00002000000,-79.86249422,40.43341324
0298N00004000000,-79.86192636,40.43345415
0298N00005000000,-79.86183482,40.4332624
0298N00006000000,-79.86223186,40.43397394
0298N00008000000,-79.86207178,40.43403232
0298N00010000000,-79.86232287,40.4343862
0298N00016000000,-79.86204068,40.43452371
0298N00018000000,-79.8622568,40.43543455
0298N00022000000,-79.86217365,40.43569382
0298N00028000000,-79.86300352,40.4353549
0298N00030000000,-79.86315757,40.43567692
0298N00031000000,-79.86286165,40.43515417
0298N00032000000,-79.86274855,40.4348262
0298N00033000000,-79.86232068,40.43496193
0298N00040000000,-79.86260478,40.43388024
0298N00042000000,-79.86286845,40.43379345
0298N00044000000,-79.8632341,40.43344874
0298N00048000000,-79.86325212,40.43372214
0298N00052000000,-79.86289922,40.43413348
0298N00054000000,-79.86304552,40.43438081
0298N00056000000,-79.86316471,40.43457088
0298N00058000000,-79.863282,40.43476767
0298N00060000000,-79.86340264,40.43496629
0298N00062000000,-79.86352237,40.43524823
0298N00066000000,-79.86391292,40.43477976
0298N00068000000,-79.86393341,40.43457297
0298N00070000000,-79.86394104,40.43427917
0298N00078000000,-79.86371611,40.43402022
0298N00084000000,-79.86384865,40.43375408
0298N00086000000,-79.86385523,40.43350715
0298N00090000000,-79.86469676,40.43345777
0298N00092000000,-79.86449026,40.43372562
0298N00100000000,-79.86534929,40.43420423
0298N00100000000,-79.86534929,40.43420423
0298N00100000000,-79.86534929,40.43420423
0298N00200000000,-79.8629865,40.43364593
0298P00004000000,-79.85836161,40.43331331
0298P00006000000,-79.8583091,40.43350931
0298P00010000000,-79.85821071,40.43365938
0298P00014000000,-79.85811187,40.43381297
0298P00018000000,-79.85796444,40.4340875
0298P00024000000,-79.85789624,40.43493516
0298P00026000000,-79.85806433,40.43477185
0298P00028000000,-79.85823093,40.43460402
0298P00030000000,-79.85838234,40.43443138
0298P00032000000,-79.85856712,40.43423508
0298P00034000000,-79.85869322,40.43401524
0298P00036000000,-79.85877758,40.43381875
0298P00038000000,-79.85883865,40.43359427
0298P00044000000,-79.86012554,40.43337184
0298P00046000000,-79.85997862,40.43352091
0298P00048000000,-79.85972282,40.43376756
0298P00054000000,-79.85931552,40.43352986
0298P00058000000,-79.85916522,40.43386511
0298P00060000000,-79.85906713,40.43413921
0298P00062000000,-79.85896442,40.43436006
0298P00064000000,-79.85886711,40.43453587
0298P00066000000,-79.85877199,40.43470406
0298P00068000000,-79.85866354,40.4348842
0298P00070000000,-79.85851686,40.43508269
0298P00072000000,-79.85837634,40.43530082
0298P00074000000,-79.85843005,40.43554896
0298P00078000000,-79.85921873,40.43564903
0298P00080000000,-79.85922605,40.43542405
0298P00082000000,-79.85928576,40.43522296
0298P00084000000,-79.85936183,40.4350158
0298P00088000000,-79.85949607,40.43470707
0298P00092000000,-79.85961655,40.43441835
0298P00096000000,-79.8598728,40.43424309
0298P00100000000,-79.86016597,40.43402225
0298P00102000000,-79.86039088,40.43382156
0298P00104000000,-79.86057144,40.43367225
0298P00106000000,-79.86075194,40.43353164
0298P00108000000,-79.86098516,40.4334264
0298P00110000000,-79.86118206,40.43335174
0298P00112000000,-79.86135088,40.43329025
0298P00114000000,-79.86179661,40.4335769
0298P00116000000,-79.86154638,40.43360438
0298P00118000000,-79.86120409,40.43370911
0298P00122000000,-79.86096883,40.43389365
0298P00124000000,-79.86080333,40.43405511
0298P00126000000,-79.86063912,40.43422297
0298P00128000000,-79.8604782,40.43438738
0298P00130000000,-79.86031696,40.43455206
0298P00132000000,-79.86015796,40.4347178
0298P00134000000,-79.85995592,40.43490901
0298P00136000000,-79.85985141,40.43513483
0298P00138000000,-79.85976903,40.43533169
0298P00140000000,-79.85970826,40.4355015
0298P00142000000,-79.85964679,40.43567258
0298P00146000000,-79.86038558,40.43552817
0298P00148000000,-79.86046099,40.43533608
0298P00152000000,-79.86057809,40.43515751
0298P00156000000,-79.86073032,40.43498012
0298P00158000000,-79.86091241,40.43482478
0298P00160000000,-79.86109098,40.43463502
0298P00162000000,-79.86126976,40.43446427
0298P00164000000,-79.86141481,40.43432072
0298P00166000000,-79.86155341,40.43422838
0298P00168000000,-79.8618133,40.43412948
0298P00172000000,-79.86173429,40.43464624
0298P00174000000,-79.86155041,40.43488727
0298P00176000000,-79.86133171,40.43506497
0298P00178000000,-79.86113194,40.43521978
0298P00180000000,-79.86097465,40.43542846
0298P00182000000,-79.86089096,40.43564645
0298P00184000000,-79.86173901,40.43546039
0298R00006000000,-79.8577222,40.43511872
0298R00010000000,-79.85778732,40.43426982
0298R00012000000,-79.85756874,40.43443604
0298R00016000000,-79.85737699,40.43462097
0298R00020000000,-79.85715819,40.43428535
0298R00024000000,-79.85691433,40.4341796
0298R00026000000,-79.85669404,40.43407716
0298R00032000000,-79.85641795,40.43379124
0298R00036000000,-79.85674416,40.43384574
0298R00040000000,-79.85702261,40.43387371
0298R00044000000,-79.85725448,40.43389488
0298R00048000000,-79.85744359,40.43394274
0298R00052000000,-79.85762071,40.4340093
0298R00056000000,-79.8576476,40.43353764
0298R00064000000,-79.8572054,40.43345751
0298R00066000000,-79.85692103,40.43342619
0298R00070000000,-79.85663595,40.43339337
0298R00074000000,-79.85633597,40.43335413
0298R00084000000,-79.85543208,40.43412861
0298R00086000000,-79.85528655,40.43391952
0298R00088000000,-79.85534619,40.43365617
0298R00100000000,-79.85472703,40.43340149
0298R00110000000,-79.85399031,40.43370478
0298R00122000000,-79.85387725,40.43398464
0298R00126000000,-79.85437201,40.43391812
0298R00128000000,-79.85467494,40.43396484
0298R00132000000,-79.85474046,40.43419476
0298R00134000000,-79.85450064,40.43436129
0298R00135000000,-79.85422884,40.4343844
0298R00136000000,-79.85402029,40.43441412
0298R00137000000,-79.85369435,40.4343759
0298R00138000000,-79.85372948,40.43453615
0298R00140000000,-79.85399876,40.43464455
0298R00144000000,-79.85384379,40.43485408
0298R00148000000,-79.85438834,40.43482802
0298S00002000000,-79.85035254,40.43346559
0298S00004000000,-79.85049017,40.43359292
0298S00008000000,-79.85063987,40.43390862
0298S00016000000,-79.85011665,40.43361021
0298S00025000000,-79.84948847,40.43490538
0298S00050000000,-79.84946063,40.4335463
0298S00052000000,-79.84956533,40.43364971
0298S00054000000,-79.84969729,40.43376981
0298S00056000000,-79.84983209,40.4338916
0298S00058000000,-79.84994924,40.4339988
0298S00060000000,-79.85007329,40.43410013
0298S00064000000,-79.85024666,40.43425476
0298S00068000000,-79.85039945,40.43465165
0298S00073000000,-79.85047083,40.43513246
0298S00075000000,-79.85076065,40.43497424
0298S00077000000,-79.85102122,40.43485228
0298S00079000000,-79.85125374,40.43472786
0298S00080000000,-79.85071335,40.43343447
0298S00081000000,-79.85147297,40.43459307
0298S00083000000,-79.85167252,40.43445304
0298S00085000000,-79.85188383,40.43421641
0298S00087000000,-79.85222651,40.43377214
0298S00089000000,-79.85256838,40.43444859
0298S00091000000,-79.8523829,40.43470901
0298S00092000000,-79.85116136,40.43361261
0298S00093000000,-79.85210789,40.43483684
0298S00095000000,-79.85189158,40.43499089
0298S00097000000,-79.85166364,40.43513141
0298S00099000000,-79.85142864,40.43526891
0298S00101000000,-79.85118245,40.43539244
0298S00103000000,-79.8509152,40.43553627
0298S00110000000,-79.8516515,40.43553883
0298S00120000000,-79.85315092,40.43560852
0298S00124000000,-79.85342048,40.43539549
0298S00132000000,-79.85266376,40.43539117
0298S00142000000,-79.85322751,40.43485197
0298S00150000000,-79.85276779,40.43480599
0298S00180000000,-79.8530611,40.43319327
0298S00184000000,-79.85273291,40.43333978
0298S00188000000,-79.85281643,40.43367435
0298S00190000000,-79.85290058,40.43412627
0298S00204000000,-79.85353777,40.43392843
0298S00206000000,-79.85357943,40.43408843
0299A00001010100,-79.86301012,40.43125289
0299A00001010300,-79.86303292,40.4311797
0299A00001010500,-79.86310485,40.43112874
0299A00002010000,-79.86330384,40.43132963
0299A00002010200,-79.86338601,40.43129519
0299A00002010400,-79.86343076,40.43124224
0299A00002010600,-79.86345895,40.43117848
0299A00010000000,-79.86300314,40.43028435
0299A00015000000,-79.86272499,40.43106734
0299A00029000000,-79.86229298,40.43134625
0299A00030000000,-79.86231789,40.43148375
0299A00032000000,-79.86233151,40.43160936
0299A00034000000,-79.86234969,40.43183069
0299A00038000000,-79.86237988,40.43215572
0299A00042000000,-79.86240407,40.43242678
0299A00046000000,-79.86244176,40.43273479
0299A00050000000,-79.86249244,40.4332086
0299A00051000000,-79.86246742,40.43297032
0299A00066000000,-79.86323647,40.43319651
0299A00070000000,-79.86324953,40.43296637
0299A00074000000,-79.86328,40.43276829
0299A00076000000,-79.86350026,40.43257973
0299A00080000000,-79.86302181,40.43251015
0299A00082000000,-79.86403804,40.43249378
0299A00090000000,-79.8639239,40.43328205
0299A00094000000,-79.86396603,40.43309057
0299A00098000000,-79.86409732,40.43295261
0299A00100000000,-79.86425262,40.43288096
0299A00102000000,-79.86441004,40.43284832
0299A00104000000,-79.86458306,40.43279043
0299A00106000000,-79.86479824,40.43272595
0299A00112000000,-79.8649175,40.43326165
0299A00116000000,-79.86512807,40.43313426
0299A00120000000,-79.86359978,40.43190602
0299A00121000000,-79.86312921,40.43140631
0299A00124000000,-79.86360343,40.43138785
0299A00127000000,-79.86297349,40.4314772
0299A00150000000,-79.86424469,40.43090303
0299A00166000000,-79.86494208,40.43176702
0299A00168000000,-79.8651125,40.43205936
0299A00191000000,-79.86551035,40.43136046
0299A00191000100,-79.86526085,40.43235826
0299A00199000000,-79.86465068,40.43230956
0299B00004000000,-79.85784054,40.43318704
0299B00008000000,-79.85805776,40.43325974
0299B00016000000,-79.85824547,40.43278459
0299B00020000000,-79.8589653,40.4333114
0299B00024000000,-79.85913624,40.4330935
0299B00025000000,-79.85848924,40.43300233
0299B00027000000,-79.85864492,40.43285645
0299B00028000000,-79.85929658,40.43291156
0299B00029000000,-79.8587979,40.43270616
0299B00030000000,-79.85893976,40.43256641
0299B00032000000,-79.85858466,40.43250731
0299B00034000000,-79.85836105,40.43243548
0299B00036000000,-79.85811198,40.43235994
0299B00038000000,-79.8579649,40.43269638
0299B00040000000,-79.85786809,40.43229445
0299B00050000000,-79.8581859,40.43089533
0299B00051000000,-79.8590603,40.4311226
0299B00053000000,-79.85937913,40.43116704
0299B00055000000,-79.85951578,40.43098827
0299B00057000000,-79.86002549,40.431028
0299B00059000000,-79.85996875,40.43133627
0299B00061000000,-79.85920147,40.43161003
0299B00062000000,-79.85873149,40.43143634
0299B00064000000,-79.85852522,40.43127121
0299B00065000000,-79.85850949,40.43105578
0299B00066000000,-79.85812743,40.43109221
0299B00067000000,-79.85813632,40.43136073
0299B00068000000,-79.85800298,40.43161844
0299B00069000000,-79.85763279,40.43184602
0299B00074000000,-79.8578668,40.43187695
0299B00076000000,-79.85818634,40.43179311
0299B00080000000,-79.85840103,40.4318066
0299B00082000000,-79.85857096,40.43184725
0299B00086000000,-79.85874305,40.43197864
0299B00088000000,-79.85883456,40.4321134
0299B00090000000,-79.85945072,40.43273903
0299B00094000000,-79.85960371,40.43256397
0299B00098000000,-79.85991483,40.43247251
0299B00100000000,-79.8599918,40.43215352
0299B00106000000,-79.85907649,40.432311
0299B00110000000,-79.85925743,40.4321307
0299B00114000000,-79.85943064,40.4319547
0299B00116000000,-79.85958237,40.431759
0299B00118000000,-79.85983069,40.43166689
0299B00122000000,-79.86014548,40.43167657
0299B00126000000,-79.86054418,40.43156473
0299B00130000000,-79.86094192,40.43174154
0299B00134000000,-79.86100606,40.43207682
0299B00138000000,-79.86090736,40.43236832
0299B00144000000,-79.86027146,40.43230695
0299B00150000000,-79.85993394,40.43274213
0299B00154000000,-79.85978787,40.43292307
0299B00158000000,-79.8596443,40.43309867
0299B00162000000,-79.85949449,40.43328609
0299B00170000000,-79.8602894,40.4332291
0299B00172000000,-79.86033258,40.43301732
0299B00174000000,-79.86044479,40.43290913
0299B00176000000,-79.86051437,40.43277328
0299B00178000000,-79.86063244,40.43264127
0299B00190000000,-79.86136577,40.43255552
0299B00192000000,-79.86126819,40.43265118
0299B00194000000,-79.86111249,40.43278316
0299B00198000000,-79.86094564,40.43292703
0299B00200000000,-79.86081651,40.43302932
0299B00202000000,-79.860644,40.43317325
0299B00210000000,-79.86149257,40.43313993
0299B00216000000,-79.86181693,40.43310917
0299B00218000000,-79.86180676,40.43297197
0299B00220000000,-79.86174294,40.43282259
0299B00221000000,-79.86187313,40.43269917
0299B00230000000,-79.86162486,40.43236558
0299B00234000000,-79.86163356,40.43214311
0299B00238000000,-79.86162588,40.43195751
0299B00246000000,-79.86159745,40.4316484
0299B00246000100,-79.86150329,40.43135757
0299B00260000000,-79.86132242,40.43120709
0299B00280000000,-79.86123792,40.4309604
0299C00002000000,-79.85376748,40.43098764
0299C00006000000,-79.85371031,40.431271
0299C00010000000,-79.85367731,40.43152526
0299C00014000000,-79.85365657,40.43171382
0299C00016000000,-79.85363403,40.43186249
0299C00024000000,-79.85409754,40.4331855
0299C00028000000,-79.85418994,40.4330095
0299C00032000000,-79.85387429,40.43283546
0299C00033000000,-79.85434147,40.43276029
0299C00036000000,-79.85398169,40.43255885
0299C00037000000,-79.85447284,40.43251456
0299C00040000000,-79.85429369,40.4323022
0299C00043000000,-79.85420614,40.43210139
0299C00045000000,-79.8542619,40.43192585
0299C00047000000,-79.85464739,40.43199718
0299C00048000001,-79.85425924,40.43175578
0299C00049000000,-79.85432645,40.43160856
0299C00050000000,-79.85462299,40.43166781
0299C00051000000,-79.85481228,40.43145599
0299C00052000000,-79.85507359,40.43149022
0299C00053000000,-79.85529328,40.43154746
0299C00054000000,-79.85550155,40.4315855
0299C00055000000,-79.85571052,40.43162055
0299C00056000000,-79.85591893,40.43167603
0299C00057000000,-79.85620253,40.43177391
0299C00058000A00,-79.85462092,40.43179911
0299C00059000000,-79.85530599,40.43202638
0299C00060000000,-79.85553221,40.43204693
0299C00061000000,-79.85571736,40.43207209
0299C00062000000,-79.85440419,40.43147026
0299C00063000000,-79.85485958,40.43199475
0299C00064000000,-79.85445449,40.43133568
0299C00068000000,-79.85463015,40.43117496
0299C00069000000,-79.85466679,40.4309973
0299C00070000000,-79.85470848,40.43085691
0299C00077000000,-79.85582114,40.43122618
0299C00084000000,-79.85718507,40.43074315
0299C00087000A00,-79.85630893,40.43108168
0299C00088000000,-79.8562099,40.43135626
0299C00089000000,-79.85669856,40.43122556
0299C00089000A00,-79.85670536,40.43140226
0299C00090000000,-79.85669024,40.43101855
0299C00092000000,-79.8575386,40.43088355
0299C00094000000,-79.85754872,40.43107586
0299C00095000000,-79.85717782,40.43111454
0299C00096000000,-79.85717288,40.43135234
0299C00097000000,-79.85753588,40.43137251
0299C00098000000,-79.85734476,40.43160579
0299C00102000000,-79.85700605,40.43169514
0299C00106000000,-79.85678694,40.43175044
0299C00108000001,-79.85663429,40.43181863
0299C00110000000,-79.8560686,40.43160147
0299C00114000000,-79.85654453,40.43199787
0299C00116000000,-79.85640228,40.43212717
0299C00120000000,-79.85617323,40.43231504
0299C00122000000,-79.85588919,40.43214894
0299C00128000000,-79.85538437,40.43236657
0299C00134000000,-79.85565476,40.43251866
0299C00136000000,-79.85559536,40.43265916
0299C00138000000,-79.85512258,40.43267794
0299C00140000000,-79.85576568,40.43283583
0299C00144000000,-79.85529446,40.43293238
